rows	 n	 k	 tplh		 Cwire		 NumBitcells
256	0	0	1.890938e-10	1.740800e-14	64
256	1	0	1.287439e-10	1.740800e-14	64
256	2	0	1.467999e-10	1.740800e-14	64
256	0	1	1.772446e-10	1.740800e-14	64
256	1	1	1.183549e-10	1.740800e-14	64
256	2	1	1.364192e-10	1.740800e-14	64
256	0	2	1.989252e-10	1.740800e-14	64
256	1	2	1.396020e-10	1.740800e-14	64
256	2	2	1.583103e-10	1.740800e-14	64
